Date,Open,High,Low,Close,Adj Close,Volume
2021-05-31,6360.000000,6390.000000,6325.000000,6375.000000,6082.265137,101442000
2021-06-02,6500.000000,6515.000000,6420.000000,6465.000000,6168.132324,141732500
2021-06-03,6495.000000,6600.000000,6430.000000,6600.000000,6296.933105,133810500
2021-06-04,6620.000000,6620.000000,6500.000000,6580.000000,6277.851563,62108500
2021-06-07,6560.000000,6570.000000,6430.000000,6530.000000,6230.147461,62576000
2021-06-08,6575.000000,6575.000000,6430.000000,6430.000000,6134.738770,64348000
2021-06-09,6360.000000,6535.000000,6360.000000,6530.000000,6230.147461,77198000
2021-06-10,6555.000000,6620.000000,6490.000000,6620.000000,6316.014160,73262500
2021-06-11,6570.000000,6580.000000,6460.000000,6470.000000,6172.902344,72780500
2021-06-14,6520.000000,6520.000000,6400.000000,6410.000000,6115.657715,61478500
2021-06-15,6445.000000,6470.000000,6405.000000,6470.000000,6172.902344,87799000
2021-06-16,6420.000000,6435.000000,6360.000000,6385.000000,6091.805664,48984000
2021-06-17,6390.000000,6390.000000,6275.000000,6330.000000,6039.331543,68448500
2021-06-18,6300.000000,6345.000000,6280.000000,6325.000000,6034.560547,118043000
2021-06-21,6300.000000,6300.000000,6210.000000,6250.000000,5963.004883,60823500
2021-06-22,6250.000000,6390.000000,6240.000000,6340.000000,6048.871582,65824000
2021-06-23,6295.000000,6340.000000,6230.000000,6230.000000,5943.923340,52451000
2021-06-24,6310.000000,6310.000000,6200.000000,6210.000000,5924.841797,56010000
2021-06-25,6230.000000,6260.000000,6190.000000,6190.000000,5905.759766,68939500
2021-06-28,6100.000000,6150.000000,6055.000000,6055.000000,5776.958496,84420500
2021-06-29,6050.000000,6090.000000,6040.000000,6045.000000,5767.418457,53704000
2021-06-30,6000.000000,6070.000000,6000.000000,6025.000000,5748.336914,65795000
2021-07-01,6060.000000,6075.000000,6000.000000,6025.000000,5748.336914,58153000
2021-07-02,6070.000000,6140.000000,6040.000000,6100.000000,5819.893066,67392500
2021-07-05,6100.000000,6130.000000,6070.000000,6110.000000,5829.433594,39710500
2021-07-06,6110.000000,6110.000000,6055.000000,6055.000000,5776.958496,34279500
2021-07-07,6180.000000,6180.000000,6030.000000,6065.000000,5786.499512,35595000
2021-07-08,6000.000000,6040.000000,5980.000000,6015.000000,5738.795410,47297000
2021-07-09,6010.000000,6020.000000,5990.000000,6020.000000,5743.566406,40707500
2021-07-12,6070.000000,6180.000000,6020.000000,6170.000000,5886.677734,65981500
2021-07-13,6170.000000,6175.000000,6015.000000,6045.000000,5767.418457,65946500
2021-07-14,6020.000000,6030.000000,5980.000000,5990.000000,5714.943848,59321000
2021-07-15,6000.000000,6115.000000,5995.000000,6115.000000,5834.204102,49724000
2021-07-16,6170.000000,6170.000000,6055.000000,6110.000000,5829.433594,47998500
2021-07-19,6110.000000,6110.000000,6005.000000,6005.000000,5729.254883,47119000
2021-07-21,6050.000000,6120.000000,6010.000000,6010.000000,5734.024902,55009500
2021-07-22,6115.000000,6155.000000,6050.000000,6155.000000,5872.367188,60792000
2021-07-23,6180.000000,6190.000000,6025.000000,6035.000000,5757.876953,79938000
2021-07-26,6040.000000,6060.000000,6005.000000,6005.000000,5729.254883,48171500
2021-07-27,6005.000000,6060.000000,6000.000000,6005.000000,5729.254883,53107500
2021-07-28,6005.000000,6010.000000,5970.000000,5980.000000,5705.403320,74133000
2021-07-29,6055.000000,6085.000000,5980.000000,6040.000000,5762.647461,84605000
2021-07-30,6040.000000,6100.000000,5960.000000,5970.000000,5695.861816,105685000
2021-08-02,6060.000000,6065.000000,5905.000000,5960.000000,5686.321777,119981500
2021-08-03,6025.000000,6180.000000,5985.000000,6145.000000,5862.826172,110071500
2021-08-04,6145.000000,6150.000000,6060.000000,6120.000000,5838.974121,41112000
2021-08-05,6170.000000,6310.000000,6140.000000,6300.000000,6010.708984,93768000
2021-08-06,6360.000000,6360.000000,6135.000000,6160.000000,5877.137695,67285000
2021-08-09,6135.000000,6200.000000,6105.000000,6200.000000,5915.300293,52858500
2021-08-10,6250.000000,6300.000000,6115.000000,6300.000000,6010.708984,60446000
2021-08-12,6120.000000,6320.000000,6120.000000,6300.000000,6010.708984,118325500
2021-08-13,6350.000000,6435.000000,6325.000000,6410.000000,6115.657715,86929000
2021-08-16,6420.000000,6420.000000,6305.000000,6420.000000,6125.198730,69282000
2021-08-18,6520.000000,6760.000000,6460.000000,6600.000000,6296.933105,186354500
2021-08-19,6600.000000,6600.000000,6530.000000,6600.000000,6296.933105,100926000
2021-08-20,6600.000000,6600.000000,6510.000000,6600.000000,6296.933105,120163500
2021-08-23,6515.000000,6590.000000,6515.000000,6590.000000,6287.392090,68253000
2021-08-24,6570.000000,6600.000000,6500.000000,6600.000000,6296.933105,59561500
2021-08-25,6600.000000,6605.000000,6585.000000,6600.000000,6296.933105,80751500
2021-08-26,6560.000000,6580.000000,6470.000000,6560.000000,6258.770020,74337000
2021-08-27,6490.000000,6530.000000,6490.000000,6510.000000,6211.065918,71572500
2021-08-30,6530.000000,6580.000000,6520.000000,6565.000000,6263.540039,74564500
2021-08-31,6520.000000,6570.000000,6515.000000,6550.000000,6249.229004,115373500
2021-09-01,6550.000000,6600.000000,6535.000000,6565.000000,6263.540039,67362500
2021-09-02,6525.000000,6575.000000,6455.000000,6540.000000,6239.687988,53257000
2021-09-03,6560.000000,6600.000000,6515.000000,6600.000000,6296.933105,35764500
2021-09-06,6600.000000,6605.000000,6550.000000,6575.000000,6273.081055,36780000
2021-09-07,6595.000000,6605.000000,6570.000000,6570.000000,6268.310547,53902000
2021-09-08,6550.000000,6595.000000,6420.000000,6440.000000,6144.280273,77888000
2021-09-09,6410.000000,6570.000000,6410.000000,6570.000000,6268.310547,110074000
2021-09-10,6495.000000,6565.000000,6495.000000,6520.000000,6220.606445,41483500
2021-09-13,6560.000000,6560.000000,6525.000000,6555.000000,6253.999512,29929000
2021-09-14,6590.000000,6595.000000,6495.000000,6545.000000,6244.458496,51990500
2021-09-15,6545.000000,6550.000000,6485.000000,6495.000000,6196.754883,44514000
2021-09-16,6580.000000,6580.000000,6480.000000,6500.000000,6201.524902,58672500
2021-09-17,6490.000000,6535.000000,6480.000000,6520.000000,6220.606445,117540000
2021-09-20,6570.000000,6590.000000,6510.000000,6585.000000,6282.621582,73157500
2021-09-21,6510.000000,6535.000000,6470.000000,6490.000000,6191.984375,57115500
2021-09-22,6500.000000,6580.000000,6500.000000,6555.000000,6253.999512,68722000
2021-09-23,6555.000000,6590.000000,6545.000000,6580.000000,6277.851563,60998500
2021-09-24,6500.000000,6585.000000,6500.000000,6585.000000,6282.621582,60539500
2021-09-27,6585.000000,6595.000000,6555.000000,6580.000000,6277.851563,55052500
2021-09-28,6540.000000,6560.000000,6500.000000,6520.000000,6220.606445,80186000
2021-09-29,6520.000000,6580.000000,6515.000000,6580.000000,6277.851563,74079000
2021-09-30,6600.000000,7000.000000,6595.000000,7000.000000,6678.565430,156848000
2021-10-01,6900.000000,6900.000000,6710.000000,6760.000000,6449.585449,103954500
2021-10-04,6740.000000,6960.000000,6740.000000,6960.000000,6640.402344,74719000
2021-10-05,6910.000000,6945.000000,6860.000000,6945.000000,6626.090820,54986500
2021-10-06,6980.000000,7180.000000,6970.000000,7180.000000,6850.300293,174312000
2021-10-07,7175.000000,7175.000000,7080.000000,7160.000000,6831.218262,107263500
2021-10-08,7200.000000,7300.000000,7175.000000,7290.000000,6955.248535,94643500
2021-10-11,7240.000000,7290.000000,7230.000000,7255.000000,6921.855957,47201000
2021-10-12,7255.000000,7320.000000,7245.000000,7320.000000,6983.871094,91067000
2021-10-13,7400.000000,8250.000000,7400.000000,7525.000000,7179.457520,210893300
2021-10-14,7600.000000,7900.000000,7600.000000,7750.000000,7394.125488,138811900
2021-10-15,7800.000000,7875.000000,7450.000000,7650.000000,7298.718262,142378200
2021-10-18,7650.000000,7675.000000,7475.000000,7525.000000,7179.457520,116644300
2021-10-19,7475.000000,7525.000000,7350.000000,7500.000000,7155.605469,134601200
2021-10-21,7500.000000,7550.000000,7350.000000,7400.000000,7060.197754,106120100
2021-10-22,7450.000000,7550.000000,7425.000000,7525.000000,7179.457520,96730700
2021-10-25,7400.000000,7525.000000,7400.000000,7525.000000,7179.457520,60329800
2021-10-26,7600.000000,7600.000000,7500.000000,7525.000000,7179.457520,70103000
2021-10-27,7575.000000,7575.000000,7425.000000,7450.000000,7107.901855,57067000
2021-10-28,7350.000000,7425.000000,7350.000000,7375.000000,7036.346191,75271900
2021-10-29,7450.000000,7475.000000,7375.000000,7475.000000,7131.753418,60639200
2021-11-01,7550.000000,7550.000000,7400.000000,7400.000000,7060.197754,38593400
2021-11-02,7375.000000,7425.000000,7250.000000,7300.000000,6964.789551,90535400
2021-11-03,7300.000000,7400.000000,7250.000000,7350.000000,7012.493652,61621500
2021-11-04,7425.000000,7475.000000,7375.000000,7375.000000,7036.346191,61081400
2021-11-05,7475.000000,7475.000000,7375.000000,7450.000000,7107.901855,43120400
2021-11-08,7500.000000,7600.000000,7450.000000,7575.000000,7227.162109,85441700
2021-11-09,7600.000000,7675.000000,7575.000000,7675.000000,7322.569824,101785800
2021-11-10,7675.000000,7675.000000,7575.000000,7650.000000,7298.718262,47503900
2021-11-11,7700.000000,7750.000000,7600.000000,7675.000000,7322.569824,55790000
2021-11-12,7750.000000,7750.000000,7525.000000,7525.000000,7179.457520,52590100
2021-11-15,7625.000000,7625.000000,7500.000000,7500.000000,7155.605469,67344200
2021-11-16,7400.000000,7475.000000,7325.000000,7475.000000,7131.753418,98616900
2021-11-17,7500.000000,7575.000000,7425.000000,7575.000000,7251.414063,61968100
2021-11-18,7425.000000,7500.000000,7400.000000,7400.000000,7083.889648,78839600
2021-11-19,7425.000000,7450.000000,7375.000000,7425.000000,7107.821777,68203700
2021-11-22,7425.000000,7525.000000,7400.000000,7475.000000,7155.685547,66328300
2021-11-23,7400.000000,7500.000000,7400.000000,7475.000000,7155.685547,43477500
2021-11-24,7575.000000,7575.000000,7425.000000,7475.000000,7155.685547,35181400
2021-11-25,7450.000000,7525.000000,7425.000000,7425.000000,7107.821777,40216100
2021-11-26,7400.000000,7450.000000,7250.000000,7275.000000,6964.229004,113288400
2021-11-29,7275.000000,7425.000000,7175.000000,7400.000000,7083.889648,87907900
2021-11-30,7325.000000,7425.000000,7275.000000,7275.000000,6964.229004,144923700
2021-12-01,7275.000000,7450.000000,7275.000000,7300.000000,6988.161133,76538100
2021-12-02,7375.000000,7500.000000,7300.000000,7500.000000,7179.617676,66831000
2021-12-03,7525.000000,7525.000000,7350.000000,7375.000000,7059.958008,63283700
2021-12-06,7450.000000,7475.000000,7350.000000,7350.000000,7036.025391,56944100
2021-12-07,7450.000000,7475.000000,7350.000000,7350.000000,7036.025391,51258200
2021-12-08,7450.000000,7475.000000,7400.000000,7425.000000,7107.821777,74775000
2021-12-09,7400.000000,7450.000000,7350.000000,7350.000000,7036.025391,54886400
2021-12-10,7325.000000,7375.000000,7275.000000,7375.000000,7059.958008,91092400
2021-12-13,7375.000000,7400.000000,7300.000000,7300.000000,6988.161133,59977100
2021-12-14,7300.000000,7375.000000,7275.000000,7300.000000,6988.161133,49763600
2021-12-15,7300.000000,7375.000000,7275.000000,7300.000000,6988.161133,52477600
2021-12-16,7375.000000,7400.000000,7275.000000,7275.000000,6964.229004,95171400
2021-12-17,7325.000000,7500.000000,7300.000000,7500.000000,7179.617676,107096800
2021-12-20,7350.000000,7400.000000,7325.000000,7375.000000,7059.958008,74753000
2021-12-21,7325.000000,7400.000000,7325.000000,7375.000000,7059.958008,52386100
2021-12-22,7425.000000,7425.000000,7325.000000,7325.000000,7012.092773,33232000
2021-12-23,7325.000000,7350.000000,7300.000000,7300.000000,6988.161133,37136400
2021-12-24,7300.000000,7350.000000,7300.000000,7300.000000,6988.161133,30802100
2021-12-27,7300.000000,7350.000000,7300.000000,7350.000000,7036.025391,20722100
2021-12-28,7375.000000,7400.000000,7325.000000,7350.000000,7036.025391,39343800
2021-12-29,7350.000000,7375.000000,7300.000000,7300.000000,6988.161133,42079500
2021-12-30,7350.000000,7350.000000,7300.000000,7300.000000,6988.161133,49954700
2022-01-03,7325.000000,7400.000000,7300.000000,7325.000000,7012.092773,54287400
2022-01-04,7325.000000,7450.000000,7325.000000,7400.000000,7083.889648,70624000
2022-01-05,7450.000000,7525.000000,7375.000000,7450.000000,7131.753906,76164900
2022-01-06,7500.000000,7525.000000,7425.000000,7475.000000,7155.685547,63657100
2022-01-07,7550.000000,7700.000000,7500.000000,7650.000000,7323.210449,143433300
2022-01-10,7575.000000,7650.000000,7550.000000,7600.000000,7275.345703,45351900
2022-01-11,7650.000000,7700.000000,7625.000000,7700.000000,7371.074707,110334600
2022-01-12,7700.000000,7700.000000,7650.000000,7700.000000,7371.074707,62606000
2022-01-13,7700.000000,7750.000000,7650.000000,7700.000000,7371.074707,50025200
2022-01-14,7700.000000,7850.000000,7650.000000,7850.000000,7514.666504,65898700
2022-01-17,7900.000000,7900.000000,7700.000000,7750.000000,7418.937988,63902600
2022-01-18,7775.000000,7775.000000,7550.000000,7675.000000,7347.142090,71476300
2022-01-19,7650.000000,7725.000000,7575.000000,7675.000000,7347.142090,60389700
2022-01-20,7725.000000,7775.000000,7625.000000,7775.000000,7442.870605,59925500
2022-01-21,7775.000000,7950.000000,7700.000000,7950.000000,7610.394531,63370500
2022-01-24,7825.000000,7850.000000,7775.000000,7800.000000,7466.802734,40278300
2022-01-25,7675.000000,7775.000000,7625.000000,7775.000000,7442.870605,106796900
2022-01-26,7700.000000,7750.000000,7650.000000,7700.000000,7371.074707,53350200
2022-01-27,7625.000000,7800.000000,7625.000000,7800.000000,7466.802734,71945100
2022-01-28,7800.000000,7825.000000,7700.000000,7775.000000,7442.870605,70595000
2022-01-31,7775.000000,7775.000000,7625.000000,7625.000000,7299.277832,68122000
2022-02-02,7775.000000,7800.000000,7675.000000,7800.000000,7466.802734,65308100
2022-02-03,7800.000000,7825.000000,7700.000000,7725.000000,7395.006348,35100600
2022-02-04,7750.000000,7800.000000,7700.000000,7725.000000,7395.006348,39324700
2022-02-07,7775.000000,7800.000000,7700.000000,7800.000000,7466.802734,56813200
2022-02-08,7750.000000,7850.000000,7725.000000,7725.000000,7395.006348,61883100
2022-02-09,7850.000000,7950.000000,7800.000000,7950.000000,7610.394531,108922200
2022-02-10,7950.000000,7950.000000,7750.000000,7750.000000,7418.937988,93277000
2022-02-11,7675.000000,7825.000000,7650.000000,7825.000000,7490.734375,71968800
2022-02-14,7750.000000,7775.000000,7700.000000,7700.000000,7371.074707,57710700
2022-02-15,7750.000000,7875.000000,7725.000000,7875.000000,7538.599121,55617000
2022-02-16,7850.000000,7975.000000,7825.000000,7975.000000,7634.326660,77055100
2022-02-17,7850.000000,7925.000000,7800.000000,7900.000000,7562.530762,48704600
2022-02-18,7950.000000,7950.000000,7850.000000,7925.000000,7586.463379,56813400
2022-02-21,7925.000000,7975.000000,7900.000000,7950.000000,7610.394531,43821700
2022-02-22,7900.000000,7950.000000,7850.000000,7900.000000,7562.530762,80095500
2022-02-23,7900.000000,8100.000000,7875.000000,8050.000000,7706.123047,99240300
2022-02-24,8125.000000,8150.000000,7925.000000,8000.000000,7658.258789,124947700
2022-02-25,7950.000000,8175.000000,7925.000000,8050.000000,7706.123047,135899900
2022-03-01,8000.000000,8175.000000,8000.000000,8050.000000,7706.123047,136616800
2022-03-02,8225.000000,8225.000000,7975.000000,7975.000000,7634.326660,100301000
2022-03-04,7975.000000,8025.000000,7900.000000,7900.000000,7562.530762,132983400
2022-03-07,7800.000000,7850.000000,7700.000000,7700.000000,7371.074707,130990900
2022-03-08,7700.000000,7850.000000,7650.000000,7650.000000,7323.210449,119256500
2022-03-09,7700.000000,7950.000000,7650.000000,7850.000000,7514.666504,132814500
2022-03-10,7925.000000,7975.000000,7800.000000,7925.000000,7586.463379,86484000
2022-03-11,7725.000000,7950.000000,7725.000000,7950.000000,7610.394531,61053900
2022-03-14,8050.000000,8100.000000,7950.000000,8075.000000,7730.055664,78432100
2022-03-15,8150.000000,8200.000000,8075.000000,8150.000000,7801.851563,111214500
2022-03-16,8275.000000,8275.000000,8075.000000,8200.000000,7849.715332,149761300
2022-03-17,8300.000000,8300.000000,8000.000000,8000.000000,7658.258789,132439400
2022-03-18,8000.000000,8100.000000,7900.000000,7900.000000,7562.530762,143981700
2022-03-21,7800.000000,7950.000000,7800.000000,7900.000000,7562.530762,85485500
2022-03-22,7900.000000,7950.000000,7875.000000,7925.000000,7586.463379,60010900
2022-03-23,7925.000000,7950.000000,7825.000000,7900.000000,7562.530762,82208000
2022-03-24,7850.000000,7950.000000,7800.000000,7925.000000,7586.463379,95245100
2022-03-25,7900.000000,7950.000000,7900.000000,7950.000000,7610.394531,85101200
2022-03-28,7825.000000,7900.000000,7800.000000,7900.000000,7678.431641,83911500
2022-03-29,7875.000000,7900.000000,7825.000000,7850.000000,7629.833984,62180600
2022-03-30,7900.000000,7900.000000,7825.000000,7875.000000,7654.132813,71430600
2022-03-31,7925.000000,8000.000000,7875.000000,7975.000000,7751.328125,112691900
2022-04-01,8075.000000,8075.000000,7850.000000,7925.000000,7702.730957,105575400
2022-04-04,7925.000000,7925.000000,7825.000000,7900.000000,7678.431641,57321200
2022-04-05,7900.000000,7900.000000,7850.000000,7900.000000,7678.431641,48528300
2022-04-06,7825.000000,7850.000000,7750.000000,7750.000000,7532.638672,119263000
2022-04-07,7725.000000,7825.000000,7700.000000,7750.000000,7532.638672,68619400
2022-04-08,7800.000000,7875.000000,7775.000000,7850.000000,7629.833984,69791600
2022-04-11,7825.000000,7875.000000,7725.000000,7725.000000,7508.339355,62776200
2022-04-12,7725.000000,7800.000000,7700.000000,7800.000000,7581.236328,73471300
2022-04-13,7800.000000,7850.000000,7750.000000,7800.000000,7581.236328,57622100
2022-04-14,7800.000000,7800.000000,7700.000000,7700.000000,7484.041504,93342900
2022-04-18,7700.000000,7725.000000,7625.000000,7700.000000,7484.041504,68464700
2022-04-19,7700.000000,7700.000000,7625.000000,7625.000000,7411.144531,98632000
2022-04-20,7725.000000,7725.000000,7625.000000,7650.000000,7435.443359,124388800
2022-04-21,7800.000000,7925.000000,7750.000000,7925.000000,7702.730957,129323400
2022-04-22,7850.000000,7925.000000,7800.000000,7875.000000,7654.132813,85956100
2022-04-25,7875.000000,8000.000000,7825.000000,8000.000000,7775.626465,91279600
2022-04-26,7925.000000,8125.000000,7925.000000,8125.000000,7897.121094,128360900
2022-04-27,8075.000000,8200.000000,8075.000000,8200.000000,7970.017578,89463100
2022-04-28,8250.000000,8250.000000,8075.000000,8125.000000,7897.121094,133730600
2022-05-09,7875.000000,7900.000000,7600.000000,7600.000000,7386.845215,456796600
2022-05-10,7250.000000,7600.000000,7250.000000,7525.000000,7313.949219,268445700
2022-05-11,7525.000000,7700.000000,7450.000000,7650.000000,7435.443359,156535200
2022-05-12,7525.000000,7550.000000,7275.000000,7275.000000,7070.960449,240529600
2022-05-13,7250.000000,7475.000000,7250.000000,7325.000000,7119.558105,212968600
2022-05-17,7275.000000,7475.000000,7275.000000,7400.000000,7192.455078,159657600
2022-05-18,7500.000000,7575.000000,7375.000000,7575.000000,7362.546875,153514300
2022-05-19,7400.000000,7475.000000,7375.000000,7450.000000,7241.052734,140908900
2022-05-20,7425.000000,7475.000000,7400.000000,7400.000000,7192.455078,86520200
2022-05-23,7450.000000,7475.000000,7350.000000,7375.000000,7168.155762,71603500
2022-05-24,7325.000000,7475.000000,7325.000000,7350.000000,7143.857422,108710800
2022-05-25,7400.000000,7450.000000,7350.000000,7375.000000,7168.155762,76747400
2022-05-27,7525.000000,7575.000000,7475.000000,7575.000000,7362.546875,84336900
2022-05-30,7575.000000,7600.000000,7475.000000,7575.000000,7362.546875,105411400
2022-05-31,7600.000000,7750.000000,7525.000000,7750.000000,7532.638672,286292700
2022-06-02,7625.000000,7675.000000,7525.000000,7575.000000,7362.546875,149226300
2022-06-03,7600.000000,7675.000000,7575.000000,7600.000000,7386.845215,80563100
2022-06-06,7550.000000,7575.000000,7425.000000,7450.000000,7241.052734,81140300
2022-06-07,7300.000000,7475.000000,7300.000000,7375.000000,7168.155762,129242500
2022-06-08,7500.000000,7600.000000,7425.000000,7600.000000,7386.845215,108910500
2022-06-09,7500.000000,7575.000000,7500.000000,7500.000000,7289.649902,107828300
2022-06-10,7400.000000,7450.000000,7350.000000,7350.000000,7143.857422,111768600
2022-06-13,7300.000000,7400.000000,7275.000000,7350.000000,7143.857422,85539500
2022-06-14,7300.000000,7400.000000,7250.000000,7400.000000,7192.455078,80865100
2022-06-15,7300.000000,7375.000000,7300.000000,7325.000000,7119.558105,130367100
2022-06-16,7400.000000,7600.000000,7375.000000,7575.000000,7362.546875,132666300
2022-06-17,7425.000000,7550.000000,7425.000000,7500.000000,7289.649902,117839400
2022-06-20,7600.000000,7650.000000,7500.000000,7625.000000,7411.144531,88138700
2022-06-21,7600.000000,7650.000000,7550.000000,7650.000000,7435.443359,44295700
2022-06-22,7625.000000,7650.000000,7500.000000,7500.000000,7289.649902,53041800
2022-06-23,7450.000000,7575.000000,7450.000000,7525.000000,7313.949219,60443000
2022-06-24,7600.000000,7600.000000,7475.000000,7475.000000,7265.351563,57956600
2022-06-27,7475.000000,7500.000000,7350.000000,7350.000000,7143.857422,76354100
2022-06-28,7300.000000,7400.000000,7300.000000,7300.000000,7095.259766,146078100
2022-06-29,7325.000000,7400.000000,7275.000000,7275.000000,7070.960449,98517800
2022-06-30,7300.000000,7400.000000,7250.000000,7250.000000,7046.662109,101343900
2022-07-01,7300.000000,7325.000000,7250.000000,7250.000000,7046.662109,68738800
2022-07-04,7250.000000,7275.000000,7000.000000,7050.000000,6852.270996,102238600
2022-07-05,7100.000000,7325.000000,7100.000000,7250.000000,7046.662109,69172900
2022-07-06,7300.000000,7325.000000,7175.000000,7300.000000,7095.259766,66801100
2022-07-07,7225.000000,7250.000000,7100.000000,7100.000000,6900.868652,86126800
2022-07-08,7125.000000,7175.000000,7075.000000,7150.000000,6949.466309,64312400
2022-07-11,7200.000000,7200.000000,7125.000000,7125.000000,6925.167969,36830800
2022-07-12,7175.000000,7250.000000,7150.000000,7175.000000,6973.765625,34269000
2022-07-13,7100.000000,7125.000000,7000.000000,7000.000000,6803.673828,71988200
2022-07-14,7025.000000,7100.000000,7000.000000,7025.000000,6827.972168,83316300
2022-07-15,7100.000000,7100.000000,7000.000000,7000.000000,6803.673828,57419900
2022-07-18,7025.000000,7150.000000,7025.000000,7150.000000,6949.466309,60077700
2022-07-19,7100.000000,7175.000000,7100.000000,7175.000000,6973.765625,59641000
2022-07-20,7200.000000,7400.000000,7175.000000,7400.000000,7192.455078,105792900
2022-07-21,7400.000000,7400.000000,7250.000000,7400.000000,7192.455078,64337100
2022-07-22,7400.000000,7400.000000,7300.000000,7325.000000,7119.558105,38956500
2022-07-25,7350.000000,7375.000000,7300.000000,7300.000000,7095.259766,31247600
2022-07-26,7250.000000,7375.000000,7250.000000,7300.000000,7095.259766,44379900
2022-07-27,7325.000000,7350.000000,7275.000000,7325.000000,7119.558105,58465500
2022-07-28,7375.000000,7450.000000,7325.000000,7350.000000,7143.857422,86909700
2022-07-29,7400.000000,7475.000000,7350.000000,7350.000000,7143.857422,131553000
2022-08-01,7350.000000,7500.000000,7350.000000,7500.000000,7289.649902,104841600
2022-08-02,7600.000000,7625.000000,7500.000000,7600.000000,7386.845215,106466900
2022-08-03,7625.000000,7625.000000,7575.000000,7625.000000,7411.144531,60170600
2022-08-04,7675.000000,7800.000000,7650.000000,7800.000000,7581.236328,164221000
2022-08-05,7825.000000,7875.000000,7725.000000,7875.000000,7654.132813,118734200
2022-08-08,7875.000000,7925.000000,7750.000000,7875.000000,7654.132813,84328900
2022-08-09,7875.000000,7975.000000,7875.000000,7900.000000,7678.431641,92875800
2022-08-10,7800.000000,7900.000000,7725.000000,7900.000000,7678.431641,104376300
2022-08-11,7850.000000,7950.000000,7825.000000,7950.000000,7727.028809,73204700
2022-08-12,7925.000000,7975.000000,7850.000000,7925.000000,7702.730957,59381200
2022-08-15,7950.000000,7975.000000,7900.000000,7950.000000,7727.028809,81411000
2022-08-16,7950.000000,7975.000000,7850.000000,7975.000000,7751.328125,83556700
2022-08-18,7900.000000,8025.000000,7875.000000,8000.000000,7775.626465,86136900
2022-08-19,8050.000000,8050.000000,7900.000000,7900.000000,7678.431641,58194900
2022-08-22,7850.000000,8000.000000,7825.000000,8000.000000,7775.626465,97293300
2022-08-23,8000.000000,8000.000000,7900.000000,7900.000000,7678.431641,71671800
2022-08-24,7950.000000,8025.000000,7900.000000,7950.000000,7727.028809,108892400
2022-08-25,8000.000000,8100.000000,7900.000000,8075.000000,7848.523438,99503500
2022-08-26,8025.000000,8125.000000,8000.000000,8000.000000,7775.626465,80472400
2022-08-29,8000.000000,8150.000000,7950.000000,8150.000000,7921.420410,57762100
2022-08-30,8100.000000,8275.000000,8075.000000,8175.000000,7945.718262,124467000
2022-08-31,8075.000000,8225.000000,8050.000000,8200.000000,7970.017578,137659900
2022-09-01,8150.000000,8250.000000,8125.000000,8150.000000,7921.420410,74960800
2022-09-02,8150.000000,8225.000000,8150.000000,8225.000000,7994.316406,71430600
2022-09-05,8225.000000,8300.000000,8200.000000,8275.000000,8042.914063,62906000
2022-09-06,8300.000000,8350.000000,8250.000000,8275.000000,8042.914063,67079900
2022-09-07,8250.000000,8375.000000,8250.000000,8375.000000,8140.109863,117931700
2022-09-08,8400.000000,8500.000000,8350.000000,8350.000000,8115.810059,132777400
2022-09-09,8500.000000,8500.000000,8275.000000,8375.000000,8140.109863,91234600
2022-09-12,8325.000000,8425.000000,8325.000000,8375.000000,8140.109863,52395300
2022-09-13,8375.000000,8575.000000,8375.000000,8525.000000,8285.902344,124485200
2022-09-14,8375.000000,8650.000000,8375.000000,8500.000000,8261.603516,116642400
2022-09-15,8500.000000,8875.000000,8500.000000,8750.000000,8504.591797,190404800
2022-09-16,8700.000000,8725.000000,8450.000000,8450.000000,8213.005859,363127600
2022-09-19,8475.000000,8750.000000,8450.000000,8650.000000,8407.397461,102530600
2022-09-20,8550.000000,8650.000000,8550.000000,8550.000000,8310.201172,89238400
2022-09-21,8525.000000,8600.000000,8425.000000,8475.000000,8237.305664,90933700
2022-09-22,8375.000000,8525.000000,8375.000000,8475.000000,8237.305664,61908500
2022-09-23,8375.000000,8475.000000,8375.000000,8375.000000,8140.109863,60567600
2022-09-26,8200.000000,8500.000000,8200.000000,8425.000000,8188.707031,106228200
2022-09-27,8375.000000,8450.000000,8300.000000,8300.000000,8067.212402,89567100
2022-09-28,8250.000000,8425.000000,8250.000000,8325.000000,8091.512207,89153400
2022-09-29,8325.000000,8450.000000,8325.000000,8375.000000,8140.109863,62643700
2022-09-30,8375.000000,8575.000000,8275.000000,8550.000000,8310.201172,176524800
2022-10-03,8450.000000,8525.000000,8450.000000,8500.000000,8261.603516,115079600
2022-10-04,8525.000000,8625.000000,8525.000000,8550.000000,8310.201172,80524500
2022-10-05,8525.000000,8550.000000,8425.000000,8450.000000,8213.005859,63788000
2022-10-06,8475.000000,8500.000000,8425.000000,8425.000000,8188.707031,43967400
2022-10-07,8325.000000,8375.000000,8200.000000,8200.000000,7970.017578,112043400
2022-10-10,8150.000000,8375.000000,8125.000000,8300.000000,8067.212402,80238200
2022-10-11,8200.000000,8300.000000,8150.000000,8250.000000,8018.615723,64060000
2022-10-12,8200.000000,8325.000000,8175.000000,8325.000000,8091.512207,47569700
2022-10-13,8275.000000,8375.000000,8275.000000,8275.000000,8042.914063,62282800
2022-10-14,8300.000000,8350.000000,8250.000000,8250.000000,8018.615723,70642900
